id,text,Sentiment,Label
1.38E+18,Vietnam envoy takes first dose of Indian COVID19 vaccine Covaxin reports Sidhant Sibal COVID19,Positive,0
1.38E+18,Do you think it is time for a lockdown in India COVID19India Covaxin CoronavirusIndia coronavirus,Positive,0
1.38E+18,Covaxin plus covishield plus Sputnik V Are you interested in vaccine cocktails for better results,Positive,0
1.38E+18,An expert panel of Indias central drug authority has recommended granting approval to Russian Covid19 vaccine Spu,Positive,0
1.38E+18,NO LOCKDOWN IN GUJARAT Covaxin,Positive,0
1.38E+18,My MOTHER is covid 19 Vaccinated Covaxin LETS MAKE ASSAM COVID FREE LETS MAKE INDIA COVID FREE Ever,Positive,0
1.38E+18,2nd dose of CovidVaccine may be administered 48 weeks after the 1st dose in the case of Covishield and 46 week,Positive,0
1.38E+18,How Do Sputnik Covaxin and Covishield Work Science Behind the Covid19 Vaccines via,Positive,0
1.38E+18,Got vaccinated this afternoon at in Bengaluru Polite helpful staff Wonderful arrangements Ve,Positive,0
1.38E+18,Get vaccinated from the nearest vaccination centreBreak the chainCrush the curveCovaxin Covishield,Positive,0
1.38E+18,For them corona dont exist MahaKumbh Haridwar Corona Covid_19 coronavirus CovidVaccine Covaxin,Positive,0
1.38E+18,Important to share that I am vaccinated Today morning First dose Covaxin Felt a mild ache in the left arm and s,Negative,1
1.38E+18,I believe so Also banning other vaccines such as Pfizer under the pretext of bridging trials but y,Positive,0
1.38E+18,Today in our town they and only 20 shots which were reserved for secondtime patients 1 CovidWarrior P,Positive,0
1.38E+18,Today in our town there was no vaccine available for firsttime patients they and only 20 shots which,Positive,0
1.38E+18,Sputnik vaccine Vaccinate COVID19India COVIDSecondWave What will be the price of Sputnikvaccine Will it be,Positive,0
1.38E+18,Paying tributes to India Vietnams ambassador the country Pham Sanh Chau receives the first dose,Positive,0
1.38E+18,After Covishield and Bharat Biotechs Covaxin India may approve Russias Sputnik 5 vaccine India CovidVaccine,Positive,0
1.38E+18,Would somebody respond to my problem of COVID19Vaccination or you guys only look after selective queries,Positive,0
1.38E+18,After Covishield and Covaxin this will become the third Covid19 vaccine to be used in the country if it is give,Positive,0
1.38E+18,Received my first vaccine jab against COVID19 today Covaxin inoculation,Positive,0
1.38E+18,After approving Covishield and Covaxin vaccines the government has approved the Russian SputnikV vaccine on Mon,Positive,0
1.38E+18,Got my second dose of Covaxin at NIMS Hospital Everyone eligible must apply and take vaccine at their nearest me,Negative,1
1.38E+18,Due to 2nd wave of corona started They are the ones to blame They are the ones behind large,Positive,0
1.38E+18,FLASH Indias Govt panel approves the emergency use of Sputnik V Covid19 vaccine After Covishield and,Positive,0
1.38E+18,Madhya Healthcare Apple Cider Vinegar Apple cider vinegar boosts immunity aids weight loss and reduces inflammat,Positive,0
1.38E+18,Every Indian must be given doses on priority Read at Remdesivir vaccine,Positive,0
1.38E+18,Breaking news exampostpone COVID19 COVID19India Covaxin exams2021 health StayHome,Positive,0
1.38E+18,Looks like you gave up on Covaxin Covishield under AatmanirbharBharat scheme Did Modi inform a,Positive,0
1.38E+18,SEC approval to for emergency use It is the third vaccine approved by India after,Positive,0
1.38E+18,BREAKING The government approves vaccine SputnikV developed by Russia This is the third vaccine approved by,Positive,0
1.38E+18,India approves Russia SputnikV vaccine This is the 3rd vaccine to b approved after CovishieldVaccine and,Positive,0
1.38E+18,Took the 1st dose of Covaxin CovidVaccine on a lighter noteafter assurances from my loved ones that they will,Negative,1
1.38E+18,Parents vaccinated with 1st dose of Covaxin Ab hum wait karenge ApnaTimeAayega Covaxin SputnikV,Positive,0
1.38E+18,Dear Shekhar Gupta any comments COVIDIOTS COVID19 Covaxin,Positive,0
1.38E+18,is CovishieldVaccine and Covaxin is as effective on new Coronavirus variant or not SpeakUpForVaccinesForAll,Positive,0
1.38E+18,Covaxin not available in Mumbai Only option available is Covishield When are stocks of Covaxin expected in Mumbai,Positive,0
1.38E+18,To know more check out todays BigStory here Subscribe to splainer for more such conten,Positive,0
1.38E+18,Check out our edition for possible solutions to curb rising cases and ramp up vaccine production,Positive,0
1.38E+18,Read all about the vaccine shortage in India in todays BigStory covid19,Negative,1
1.38E+18,My parents just took the first dose of COVID19 Vaccine Covaxin ThankYouScience,Positive,0
1.38E+18,If u dint knowdiss a secret re Covaxin Coz its TheBest,Positive,0
1.38E+18,I m 65 yrs oldI took the first dose of Covaxin from Warje Its time for second dose But th,Positive,0
1.38E+18,The gap is increased for Covishield Not for Covaxin There is shortage of Covaxin in Pune,Negative,1
1.38E+18,India Now Second WorstHit 168 Lakh Cases In New Daily High Indias overall tally crossed 135 crore surpassing,Negative,1
1.38E+18,GetVaccinated From Nearest Vaccination Centre Crush The Curve Covaxin CoviShield SpeakUpForVaccinesForAll,Negative,1
1.38E+18,My uncle and aunty had taken Covaxin 30 days back and now they went for second shot Its out of stock Covaxin COVIDVaccination,Positive,0
1.38E+18,My father is 65 yrs oldHe took the first dose of Covaxin from Warje Its time for second dose But this vaccine,Positive,0
1.38E+18,Administration needs to publish share a list where bharat biotech covaxin is available in pune Th,Negative,1
1.38E+18,Many senior citizens who received Covaxin in Pune in March are now asking about the eligible vaccination centers,Negative,1
1.38E+18,There is severe shortage of CovidVaccine in Kolkata and its suburbs Covaxin,Positive,0
1.38E+18,Russias Sputnik V vaccine approval process in progress by Indian regulators will be the 3rd vaccine to be allo,Negative,1
1.38E+18,2nd dose of CovidVaccine may be administered 48 weeks after the 1st dose in the case of Covishield and 46 week,Negative,1
1.38E+18,is there vaccine shortage Covidshield Covaxin,Negative,1
1.38E+18,Only problem is apart from Covaxin which is still not approved for bulk usage India dont have the,Positive,0
1.38E+18,Two such vaccines are Covishield made by the Serum Institute of India SII and Covaxin by BharatBiotech,Positive,0
1.38E+18,SpeakUpForVaccinesForAll People who want Covaxin can demand at Amitshah and Modi rally coronavirus COVID19,Positive,0
1.38E+18,Indians to Central Govt and State Govt right now vaccine COVID19 Covaxin,Positive,0
1.38E+18,Perhaps they are giving covaxin along with biriyani to election rally participants,Positive,0
1.38E+18,Keralapolice posted a video of two vials of Covishield and Covaxin vaccines moving to the tunes of Rasputin,Positive,0
1.38E+18,It seems my hypothesis that inactivated virus vaccine will fail on varients is accepted I am,Negative,1
1.38E+18,Good to know Covaxin output will jump to 12 million doses per month by July Otherwise cant understand the,Positive,0
1.38E+18,This is my appeal to every Indian that you guys should have faith in our vaccines Covaxin Covishield,Positive,0
1.38E+18,Covaxin Covishield dance to Rasputin in Kerala governments vaccination video Viral LargestVaccineDrive,Positive,0
1.38E+18,These pseudo experts questioned the decision of experts when they approved Covaxin for eme,Negative,1
1.38E+18,These are the same people who were accusing of Givt playing with innocent lives when it approved s,Negative,1
1.38E+18,What if one of him do gets a manufacturing contract for making vaccines then 3000 crore will be found easily,Positive,0
1.38E+18,It better to mix Covaxin in that,Positive,0
1.38E+18,Dear Sir Why our government is not providing us an option to choose our Vaccines Covaxin,Positive,0
1.38E+18,ReUp Covid19 Vaccine Shortage Odisha Takes A Jab At Centre 47 lakh Doses Delivered Claims Centre,Positive,0
1.38E+18,Nasal spray trial already initiated by Hyderabad based company which is manu,Positive,0
1.38E+18,Check the timetable of When to take the SecondDose after taking First Dose of Covid19 Vaccine CovishieldVaccine,Positive,0
1.38E+18,If the 2nd dose prerequisite time frame exceeds is vaccine affective anymore Same here with my parent too Covaxin shortage,Positive,0
1.38E+18,My Mom got the first dose of Covaxin today Happy she got vaccinated Big Thanks to all the doctors scientists f,Positive,0
1.38E+18,Line outside Zydus Hospital Ahmedabad for Remdesivir injection Covaxin IndiaFightsCorona,Positive,0
1.38E+18,Approved Vaccine Covaxin It is truly Effective and Useful COVID19 Vaccine Go and Get vaccinated,Positive,0
1.38E+18,COVIDãƒ¼19 has not left the living nor the dead in peaceCoronavirusIndia Covaxin MaskUp,Negative,1
1.38E+18,How is India the highest vaccinated country for COVID19 and highest per day new cases at the same time,Positive,0
1.38E+18,Respected madam Eligaid Civil Dispensary staff denying to give Covaxin CARONA VACCINE even stock,Positive,0
1.38E+18,And this is how I celebrated my first covaxin shot on Thursday Takeout of choley bhature from Anand Sweets Jayan,Positive,0
1.38E+18,Go and Get Vaccinated LargestVaccineDrive Approv,Positive,0
1.38E+18,The only way to get people vaccinated is to mix the Covaxin in the holy water where devotees take,Negative,1
1.38E+18,COVID19 vaccine doses administered in India crosses the 100 million mark COVID19Vaccination Covaxin Covishield,Positive,0
1.38E+18,Thank GOD atleast Govt agreed for lockdown2021 Now it will be interesting to see if it is,Negative,1
1.38E+18,Hope Covaxin phase 3 results are published in peer reviewed journals soon enough Transparency is es,Positive,0
1.38E+18,Modis VibrantGujarat is exposing GujaratModel Gujarat COVIDIOTS COVID19 Covaxin,Negative,1
1.38E+18,Is there a link between Covaxin rollout and rising covid infections in India Significant number of people were,Positive,0
1.38E+18,As I took the jab I gave a silent salute to the genius amp commitment of our scientists who worked with remarkable a,Positive,0
1.38E+18,Got Vaccinated under Biggest Vaccination drive 11th Apr14th Apr2021 by the Honourable PM Of India Modiji,Negative,1
1.38E+18,When is our turn vaccine Covaxin Covishield,Positive,0
1.38E+18,CrushTheCurve BreakTheChain Covishield Covaxin Via Health Department Government of Kerala,Positive,0
1.38E+18,With the entry of sputnikvaccine alongwith CovishieldVaccine Covaxin vaccineshortage will be the thing of the p,Positive,0
1.38E+18,Just curious how much government of India has spent on healtare ventilator and beds in 1 year of corona Jis t,Positive,0
1.38E+18,India to have 5 more COVID19 vaccines by October SputnikV expected to get emergency use nod in 10 days,Positive,0
1.38E+18,so many young lives are being lost please get as many vaccines on board as p,Negative,1
1.38E+18,Why is Covaxin not available all over India,Positive,0
1.38E+18,Correct God knows where covaxin is and where it is getting available Everywhere CovishieldVaccine is available,Negative,1
1.38E+18,Is it a good idea to wait for SputnikV Highly opinionated Avgeeks are most welcome to advise justasking,Negative,1
1.38E+18,Drug Controller General of India DCGI has approved the use of the Russian Sputnik V vaccine against coronavirus i,Negative,1
1.38E+18,The Central Drugs Standard Control Organisations CDSCO expert panel recommends granting approval to Russian COVI,Positive,0
1.38E+18,SputnikV approved by Govt sir,Positive,0
1.38E+18,SputnikV the vaccine against COVID19 developed by Russia has been recommended by an expert panel for emergency,Positive,0
1.38E+18,According to sources around 10 crore doses of the Sputnik V vaccine is likely to be imported for emergency use in,Positive,0
1.38E+18,India officially gets its 3rd vaccine SputnikV Efficacy rate Sputnik V 916 Covishield 813 Covaxin 81,Positive,0
1.38E+18,I dont understand the concept of VaccineMaitri where the lives of own citizens are being compromised for someone,Positive,0
1.38E+18,Drug Controller General of India DCGI has approved the use of the Russian SputnikV vaccine against coronavirus,Negative,1
1.38E+18,India looks to tackle the second wave successfully as SputnikV jab gets nod,Positive,0
1.38E+18,Colourcoded doses will have two different antigens reports coronavirusVaccine SputnikV,Positive,0
1.38E+18,Final nod from DCGI soon jab likely at 3dose and Ram Prasad Sahu report coronavirusvaccine,Positive,0
1.38E+18,BREAKING NEWS SputnikV approved for emergency use in India,Positive,0
1.38E+18,Regulator approves SputnikV Ceo to roll out to begin end of April or early May initially,Positive,0
1.38E+18,Indias Subject Expert Committee cleared SputnikV for emergency use against Covid19 making it the third approved,Positive,0
1.38E+18,SputnikV gets India nod 14 Delhi private hospitals now Covidonly daily cases touch 11491 Test results getting,Positive,0
1.38E+18,Its official India becomes 60th nation to approve Russian COVID19vaccine SputnikV RussianVaccine,Positive,0
1.38E+18,Welcome onboard russian spy Sputnik V SputnikV,Negative,1
1.38E+18,I think early approval of SputnikV for Emergency Use in India is a diplomatic move India wanna play safe with Russia,Positive,0
1.38E+18,Dont know but the recent US Navy ship incident may be 1 more reason to permit Russian vaccine May be it cou,Positive,0
1.38E+18,Vaccination rates slowly climbing as the second wave is on the rise Pvt vaccines SputnikV amp all private centres,Negative,1
1.38E+18,Drug Controller General of India DCGI has approved the use of the Russian Sputnik V vaccine against coronavirus,Positive,0
1.38E+18,Panel grants emergencyuse approval to Russiamade Covid vaccine SputnikV reports,Positive,0
1.38E+18,Centre approves Russias SputnikV vaccine for emergency use in India after bridge study by Reddy Labs Modi govt,Positive,0
1.38E+18,SputnikV is the third vaccine approved by India after Covishield and Covaxin,Positive,0
1.38E+18,SputnikV will become Indias third COVID19 vaccine after Covishield and Covaxin,Positive,0
1.38E+18,Sputnik V has got Indian regulatory approval says Russias sovereign wealth fund Announcement comes hours after,Positive,0
1.38E+18,For now the SputnikV vaccines will be imported in India as the government will work on logistics of storage and tr,Positive,0
1.38E+18,Nicely Explained SputnikV VaccineForAll TikaUtsav à¤Ÿà¤•_à¤‰à¤¤à¤¸à¤µ,Positive,0
1.38E+18,so why below news if there is no shortage Expert Committee to m,Negative,1
1.38E+18,It took a stock market meltdown for the government to allow SputnikV No wonder the market will respond soon enough,Negative,1
1.38E+18,SputnikV vaccine first dose rAd26 second dose rAd5 or placebo were administered intramuscularly into the deltoi,Positive,0
1.38E+18,India the worlds 2nd most populous nation became the 60th country to register SputnikV after positive results,Positive,0
1.38E+18,BREAKING India the worlds 2nd most populous nation became the 60th country to register SputnikV after positive,Positive,0
1.38E+18,Thanks alot mass leader RAGA amp Appreciate that GOI followed what next PM of INDIA said Finally a,Positive,0
1.38E+18,A welldeserved acknowledgement SputnikV,Positive,0
1.38E+18,SputnikV Sputnikvaccine is approved finally but main question is when will it be available for vaccination,Negative,1
1.38E+18,Gravitas Amid a sharp rise in COVID19 cases India approved Russias SputnikV vaccine for emergency use As t,Positive,0
1.38E+18,DNA Exclusive Will SputnikVs entry spur COVID19 vaccine supply in India to meet excess demand,Positive,0
1.38E+18,Public SputnikV vaccine will be helpful for covid 19 Govt,Negative,1
1.38E+18,India approved Russian jab Sputnik V as the third Covid19 vaccine for restricted use in the country CoronaVaccine,Positive,0
1.38E+18,Thank u for this SputnikV Welcome,Positive,0
1.38E+18,DNA Top News of the Day April 12 2021 COVID19 coronavirus SputnikV COVIDVaccine Delhi BAFTA IPL2021,Positive,0
1.38E+18,Its the Modi Govt who gave the permission to use SputnikV so who is promoting Russian vaccine,Positive,0
1.38E+18,Government has approved SputnikV vaccine for emergency use in India We are giving Millions of doses to foreign c,Positive,0
1.38E+18,Government has approved SputnikV vaccine for emergency use in India We are giving Millions of doses to foreign c,Positive,0
1.38E+18,Is this TRUE that SputnikV likely to be introduced by Dr Reddys very soon has demonstrated an eff,Positive,0
1.38E+18,SputnikV DCGI to give final go ahead DCGI will give the final go ahead for the vaccine roll out RDIF has ti,Negative,1
1.38E+18,Sputnik V Approved By Experts Third Vaccine For India via coronavirusindia,Positive,0
1.38E+18,So was correct SputnikV gets approval from GOI Is he still a lobbyist Mr RahulGandhi,Negative,1
1.38E+18,glandpharma aded more today will wait for long term targetsSputnikV can give big move in short time Hold,Positive,0
1.38E+18,,Negative,1
1.38E+18,Thank you ji for understanding the real issue for citizen of country No matter what they said about,Negative,1
1.38E+18,Indian govt approves restricted use of Russias SputnikV vaccine coronavirus vaccine COVID19India COVID19,Positive,0
1.38E+18,SputnikV DRREDDY is here Cut the clutter made the impact,Positive,0
1.38E+18,Why SputnikV when we have coronil,Positive,0
1.38E+18,RG Avoid the VaccineShortage Raise Vaccine production Approve other Vaccines as per norms VaccineForAll who n,Positive,0
1.38E+18,Much appreciated SputnikV RahulGandhiVoiceOfIndia RahulGandhiCares4India,Positive,0
1.38E+18,SputnikV is the third vaccine approved by India after Covishield and Covaxin,Positive,0
1.38E+18,Russian envoy in New Delhi on SputnikV given the go ahead for use in India We hope the approval by t,Positive,0
1.38E+18,Breaking SputnikV Vaccine approved for Emergency use in India,Positive,0
1.38E+18,From Russian SputnikV vaccine getting emergency use approval in India to shooting outside Paris hospital heres,Positive,0
1.38E+18,How do you know who has got what vaccine If ones English improvesCovishield If one develop a taste for vo,Positive,0
1.38E+18,SputnikV Joins the fight in controlling the incidence of covid in India,Negative,1
1.38E+18,So its established beyond doubt today that is the real boss One straight letter to the elected PM a,Positive,0
1.38E+18,This was last month On 29jan21 DRREDDY was trading 4600 Identified support band as 38144130 Low on 19t,Positive,0
1.38E+18,Now SputnikV has been approved I just wanted to know how much lobbying fees did you got,Negative,1
1.38E+18,ji please approve all high efficacy vaccine in our country Honest tax payer of this country can affo,Negative,1
1.38E+18,Lights Camera Action Starts your career with FA School amp DML Studioz SputnikV ASAHI MajorTeaser,Positive,0
1.38E+18,Russian vaccine SputnikV has been approved from government of India Hope that Russia and India j,Positive,0
1.38E+18,Russian vaccine SputnikV has been approved from Indian government,Positive,0
1.38E+18,So worlds first CovidVaccine Sputnik has finally landed in India SputnikV,Positive,0
1.38E+18,We note reports that a committee of experts recommended Sputnik V for use in India This step would definitely cont,Positive,0
1.38E+18,Russian Ambassador to India Nikolay R Kudashev We note reports that a committee of experts recommended SputnikV f,Positive,0
1.38E+18,Russian ambassador to India on Indias emergency use approval to Russias SputnikV vaccine Read more,Negative,1
1.38E+18,India closer to getting 3rd covid19 vaccine as panel clears Russias SputnikV Dr Reddys conducted clinical tri,Positive,0
1.38E+18,BREAKING NEWS SputnikV Covid19 vaccine approved for emergency use in India,Positive,0
1.38E+18,On Gravitas with Israeli sabotage of Iran nuclear site Russia threatens fullscale war on Ukrain,Positive,0
1.38E+18,Yet to receive SEC communication on Sputnik V approval Dr Reddys Sputnikvaccine CovidVaccine SputnikV,Negative,1
1.38E+18,SputnikV gets approved for emergency use in India But the Russian vaccine has already been ordered by 10 other n,Positive,0
1.38E+18,Dr Reddys Made in Russia SputnikV has PUT from Putin in it Just saying,Positive,0
1.38E+18,SputnikV Much needed shot in the arm for India Watch BrassTacks with at 857 PM only on CNNNews1,Positive,0
1.38E+18,IDD Tune in to India Development Debate at 9 pm where analyses SputnikVs approval for use in I,Negative,1
1.38E+18,SputnikV Much needed shot in the arm for India Watch BrassTacks with at 857 PM only on CNNNews1,Positive,0
1.38E+18,After hearing approval of Russian made SputnikV vaccine in India Where is this Gang of trolls hiding,Negative,1
1.38E+18,Yet to receive SEC communication on Sputnik V approval DRL SputnikV,Positive,0
1.38E+18,Sputnik V Yet To Receive Subject Expert Committee Communication on Russias COVID19 Vaccine Approval Says Dr Red,Positive,0
1.38E+18,Hoping for best SputnikV IndiaFightsCorona,Negative,1
1.38E+18,We note the reports that a committee of experts recommended SputnikV for use in India This step would definately,Positive,0
1.38E+18,For now the SputnikV vaccines will be imported in India as the government will work on logistics of storage and tr,Positive,0
1.38E+18,Dr Reddys becomes third COVID19Vaccine maker out of India after health ministrys SEC recommends granting an emer,Positive,0
1.38E+18,BREAKING NEWS Russian Vaccine SputnikV approved for emergency use in India,Positive,0
1.38E+18,Just in India gets 3rd vaccine The Russian SputnikV vaccine has been approved CoronavirusIndia VaccinationDrive,Positive,0
1.38E+18,FICCI lauds the approval of SputnikV for emergency use in India The access to a third vaccine for the people of I,Positive,0
1.38E+18,Govt approves Russias Sputnik V Covid19 vaccine for emergency use SputnikV,Positive,0
1.38E+18,After hearing approval of Russian made SputnikV vaccine in India Where is this Gang of trolls hiding,Positive,0
1.38E+18,Its too late but still a welcome move to approve SputnikV which is available in decent quantity and is successful,Positive,0
1.38E+18,Thread of SputnikV vaccine approval,Negative,1
1.38E+18,Is de ko lag rha SputnikV vaccine ko iske wajah se approval mila ab kon iss lallu ko samjahe ki th,Positive,0
1.38E+18,3rd vaccine of India emergency approval for SputnikV,Positive,0
1.38E+18,Sputnik V gets nod for emergency use in India Journey of Russian Vaccine in India Sputnikvaccine Sputnik,Negative,1
1.38E+18,Some good news Sputnik V vaccine approved for use in India Will be rolled out by Dr Reddy COVID19 vaccine,Negative,1
1.38E+18,India clears Russian SputnikV vaccine for emergency use amid a record spike in COVID19 cases One dose of,Positive,0
1.38E+18,SputnikV Sputnik Sputnikvaccine now ready for Emergency use authorisation in India How about Making it avai,Positive,0
1.38E+18,If d Modi government had accepted n followed d advice given by Ji earlier d condition of d country wo,Positive,0
1.38E+18,SputnikV Much needed shot in the arm for India Watch BrassTacks with at 857 PM only on CNNNews1,Positive,0
1.38E+18,SputnikV DRreddys Bingo Hope it will work properly COVID19Vaccination,Positive,0
1.38E+18,Finally India has approved SputnikV vaccine against ChineseVirus Im pretty sure Dr Reddys Laboratories Limite,Positive,0
1.38E+18,Russias COVID19 Vaccine SputnikV Gets Approval for Emergency Use in India IANS,Positive,0
1.38E+18,MyLeaderRahulGandhi jisko nahi pasand ye banda vo plz unfollow krde Thank him that youre getting SputnikV vacci,Positive,0
1.38E+18,The share price of Dr Reddys Laboratories rallied over 4 after an expert panel recommended granting approval to R,Negative,1
1.38E+18,So already SputnikV is produced in India amp getting exported So the pressure,Positive,0
1.38E+18,After this tweet SputnikV approved in India your takes on efficacy Any analysis amp study on this,Positive,0
1.38E+18,SputnikV Vaccine approved for Emergency use in India Sputnik CovidVaccine,Positive,0
1.38E+18,SputnikV is not made in india,Positive,0
1.38E+18,So India will have access to another MadeinIndia vaccine Good Given our enormous population we need to have,Positive,0
1.38E+18,Tafrishaala Prime Time Iran nuclear Israel Natanz Cyclone Seroja Australia Storm vaccine COVID19 EU,Positive,0
1.38E+18,From exporter of vaccines to importer now That shows complete mis management of govt amp unnecessary boasting of Ind,Positive,0
1.38E+18,SputnikV is the third vaccine approved by India after Covishield and Covaxin,Positive,0
1.38E+18,Another vaccination shot approved for emergency use SputnikV found to be more efficient than Pfizer vaccine on Sa,Positive,0
1.38E+18,Adei SputnikV is allowed only for emergency use and not for VaccineForAll purposes as of now Why aga,Positive,0
1.38E+18,RRvPBKS full excitement for the match Sanju Samson wins the toss Rajasthan Royals will bowl,Positive,0
1.38E+18,SputnikV If need be use of Pfizer should also be approved According to rumours two biggies have already been v,Positive,0
1.38E+18,I cant believe we are still prioritising Marks amp Grades above physical amp mental healthRequesting and,Negative,1
1.38E+18,Govt of India approves Russias Sputnik V vaccine and use this major Dr Reddys Laboratories SputnikV,Positive,0
1.38E+18,SputnikV Sputnik could have been approved much earlier meeting Indians needs and saving lives but for the obs,Positive,0
1.38E+18,Also Govt should look to approve other vaccines similar to SputnikV which has been approved for emergency use B,Positive,0
1.38E+18,VaccineForAll VaccinationDrive VaccinateEveryIndian SputnikV Govt should,Positive,0
1.38E+18,SputnikV vaccine has been approved for emergency use in India after bridge study by Reddy Labs congrats entire,Positive,0
1.38E+18,ji approved the emergency uses of SputnikV because of got full majority in,Negative,1
1.38E+18,Piddis appreciating Rahul Gandhi for writing letter for approval of this vaccine They should know that I wrote a l,Positive,0
1.38E+18,SonuSood is Punjabs brand ambassador for vaccination congratulation sir cancelboardexam2021,Positive,0
1.38E+18,SonuSood is Punjabs brand ambassador for vaccination congratulation sir cancelboardexam2021,Positive,0
1.38E+18,Sep20 Russia inks pact with Dr Reddys for SputnikV Nov20 Modi interacts Dr Reddys Lab Dec20 Dr Reddy,Positive,0
1.38E+18,Vaccine Russias SputnikV vaccine cleared for emergency use by expert govt committee COVID vaccine SputnikV,Positive,0
1.38E+18,SputnikV those who are asking where is the data of phase 3 trial in India Have you seen covishield phase 3 Indian,Negative,1
1.38E+18,Who will win todays match Also Follow Me for more Updates RRvPBKS boardexams2021 IPLWinBetting,Positive,0
1.38E+18,12th April 2019 Now Trending SputnikV Sputnik,Positive,0
1.38E+18,BREAKING NEWS SputnikV approved for emergency use in India Sputnikvaccine,Positive,0
1.38E+18,Dr Reddys in focus as Govt Sources tell ET NOW that Emergency Use Authorisation granted to SputnikV,Positive,0
1.38E+18,Who is Bill Gates BillGates MarkZuckerberg facebookdown MicrosoftTeams instagramdown Tesla Mars,Positive,0
1.38E+18,PanaceaBio Signalling a Multi Year Breakout on Weekly Charts Above 264 amp above 315 on Qtrly Chart SputnikV,Positive,0
1.38E+18,SputnikV Serum Institute of India established by Cong was known as Worlds pharmacy But indiscriminate exports,Positive,0
1.38E+18,SputnikV WhoCreatedTheUniverse Kabir Saheb is the creator of all universes He comes and meets pious souls and ex,Positive,0
1.38E+18,CNBCTV18Exclusive Sources say SputnikV will be a 2 dose vaccine First dose is less grammage dose than second,Negative,1
1.38E+18,SputnikV to be in India 916 efficacy,Positive,0
1.38E+18,SonuSood is Punjabs brand ambassador for vaccination cognates sir cancelboardexam2021,Positive,0
1.38E+18,Centre approves Russias SputnikV vaccine for emergency use in India after bridge study by Reddy Labs Modi govt,Positive,0
1.38E+18,CNBCTV18Exclusive Sources say SputnikV will be imported to begin with Govt to engage with Dr Reddys on easing,Positive,0
1.38E+18,SputnikV Much needed shot in the arm for India Watch BrassTacks with at 857 PM only on CNNNews1,Positive,0
1.38E+18,I have been waiting for SputnikV india,Positive,0
1.38E+18,A very good news in the present times of COVID19 wave that a 3rd vaccine SputnikV has been approved for emergenc,Positive,0
1.38E+18,Russia SputnikV Now 3rd COVID19 Vaccine Approved by Experts in India Read more here,Positive,0
1.38E+18,SputnikV approved for emergency use in India,Negative,1
1.38E+18,Approving Sputnik Vaccine is a good decision USA will vaccinate everyone by May end 2021 but India a selfprocla,Negative,1
1.38E+18,Sputnikvaccine is the third vaccine approved by india SputnikV COVID19India coronavirus,Positive,0
1.38E+18,VEGA X1 Beard Trimmer For Men With Quick Charge 90 Mins Runtime Waterproof For Cord amp Cordless Use And 40 Leng,Negative,1
1.38E+18,Russian made SputnikV vaccine in India approved commission à¤•à¤Ÿ à¤•,Positive,0
1.38E+18,Heart throbbing songs by Fauzia Arshi SonuSood boardexams2021 BYJUSSCAM SupremeCourt COVID19India,Positive,0
1.38E+18,Drug regulators SEC approves Russias Sputnik for emergency use in India SputnikV Sputnikvaccine coronavirus,Positive,0
1.38E+18,Monday BloodBath Sensex falls over 1700 pointsNifty Closes at 14310 Invester lose 7 Lakh Crore in 15 minute,Positive,0
1.38E+18,Caption Sources say SputnikV vaccine to be subject to Indias price controls for domestic sales Manufacturers ca,Positive,0
1.38E+18,BREAKING NEWS SputnikV approved for emergency use in India,Negative,1
1.38E+18,A simple letter There is no question of public Opposition suggestions are good SputnikV Sh,Positive,0
1.38E+18,RaGa Effect The central government gave approval to more vaccines MITRON Should the central government a,Positive,0
1.38E+18,WATCH Russias SputnikV has been recommended for use in India by a committee of experts in the middle of a reco,Positive,0
1.38E+18,Some clarity here is required 2nd April edition of Business standard claims that SputnikV requires below freezing,Negative,1
1.38E+18,And now Sputnik V has been approved by the Central Govt SputnikV,Positive,0
1.38E+18,Which Is best Ignore Tags FreeFire freefiretricks NIO NIO COVID19ireland PUBGMOBILE pubg,Positive,0
1.38E+18,Dr Reddys becomes third Covid19 vaccine maker out of India after health ministrys SEC recommends granting an eme,Positive,0
1.38E+18,As SputnikV is approved for use All of us right now,Positive,0
1.38E+18,Dividend Stocks of April 2021 upcoming dividend shares 2021 Nestle In via,Positive,0
1.38E+18,Me and my Bois after taking SputnikV vaccine,Negative,1
1.38E+18,India set to get third vaccine as expert panel clears SputnikV SputnikV CovidVaccine,Negative,1
1.38E+18,Now that SputnikV is approved open vaccines for 30 and above All focus on distribution and vaccination,Positive,0
1.38E+18,Why is the vaccine named SputnikV How does the vaccine work All you need to know,Positive,0
1.38E+18,SputnikV Breaking newsSputnikV approved for emergency use in india,Positive,0
1.38E+18,Russia registered Sputnik V for public use in August with an effectiveness of 916 percent COVID19vaccine,Positive,0
1.38E+18,CHEF CHRISTON MOMOS MUMMY DANCING EVEWIN LAKRA 14TH AUG 2020 YOUTUBE VI,Negative,1
1.38E+18,Do my surveys Bad Worldend Endworld Tesla Mars,Positive,0
1.38E+18,Dear why is ur govt lobbying for Russian Pharma company SputnikV,Positive,0
1.38E+18,Dear why is ur govt lobbying for Russian Pharma company SputnikV,Positive,0
1.38E+18,A US study by scientists affiliated with PfizerBioNtech showed that SputnikV exceeds Pfizer vaccine on SAfrica,Positive,0
1.38E+18,So we have the SputnikV approved hope this improves,Positive,0
1.38E+18,Will You share your Good Luck With Us termsamp conditions No answer after seeing this Considered as Yes,Positive,0
